JobID	RequiredSkill
92018	Interpersonal
92010	Communication
92010	Development
92012	Interpersonal
92012	Communication
92013	Analytical
92013	Critical Thinking
92024	Management
92024	Critical Thinking
92024	Development
92025	Development
92025	Management
92029	Management
92029	Critical Thinking
92029	Development
92030	Critical Thinking
92038	Analytical
92038	Evaluative
92039	Communication
92039	Critical Thinking
92041	Evaluative
92041	Critical Thinking
92042	Evaluative
92042	Management
92044	Analytical
92044	Administrative
92045	Interpersonal
92045	Communication
92045	Development
92050	Management
92050	Critical Thinking
92051	Analytical
92051	Evaluative
92053	Administrative
92054	Development
92054	Critical Thinking
92056	Communication
92056	Management
92057	Development
92057	Management
92059	Conceptual
92060	Conceptual
92060	Evaluative
92062	Evaluative
92062	Administrative
92063	Evaluative
92063	Critical Thinking
92065	Management
92066	Critical Thinking
92066	Administrative
91873	Management
91873	Critical Thinking
91887	Interpersonal
91887	Development
92074	Management
92075	Analytical
92075	Communication
92072	Analytical
92078	Conceptual
92078	Management
92080	Conceptual
92080	Critical Thinking
92082	Management
92082	Critical Thinking
92082	Development
92086	Interpersonal
92086	Communication
92086	Development
92084	Evaluative
92084	Management
92085	Interpersonal
92085	Administrative
88810	Development
88851	Interpersonal
88851	Development
88835	Interpersonal
88835	Critical Thinking
88852	Communication
88852	Critical Thinking
88832	Development
88832	Administrative
92345	Analytical
92345	Interpersonal
93233	Analytical
93233	Conceptual
93233	Evaluative
89523	Conceptual
89523	Critical Thinking
89920	Interpersonal
89920	Management
89922	Management
89922	Critical Thinking
89922	Development
89945	Analytical
89945	Interpersonal
89928	Analytical
89928	Critical Thinking
89928	Management
89946	Evaluative
89946	Critical Thinking
90970	Critical Thinking
90970	Administrative
90977	Analytical
90977	Critical Thinking
91355	Interpersonal
90962	Critical Thinking
90962	Administrative
90972	Analytical
90972	Conceptual
90967	Management
90967	Administrative
90978	Critical Thinking
90973	Interpersonal
90973	Management
90989	Evaluative
90989	Critical Thinking
91253	Management
91258	Development
91369	Interpersonal
91369	Administrative
91521	Analytical
91521	Management
91530	Communication
91530	Critical Thinking
91776	Evaluative
91776	Critical Thinking
91787	Analytical
91787	Critical Thinking
91791	Management
91856	Analytical
91856	Administrative
91872	Analytical
91872	Conceptual
91872	Evaluative
91861	Evaluative
91861	Administrative
91862	Conceptual
91862	Communication
91988	Interpersonal
91988	Administrative
91571	Interpersonal
91571	Critical Thinking
91583	Analytical
91583	Conceptual
91601	Evaluative
91601	Development
91626	Interpersonal
91626	Management
91694	Evaluative
91694	Critical Thinking
91877	Conceptual
91877	Interpersonal
91880	Interpersonal
91880	Communication
91881	Evaluative
91881	Administrative
91945	Analytical
91945	Development
91954	Interpersonal
91968	Communication
91968	Administrative
91974	Interpersonal
91974	Development
91975	Critical Thinking
91975	Administrative
92121	Conceptual
92121	Development
92126	Conceptual
92126	Administrative
92182	Communication
92182	Development
89107	Communication
89107	Administrative
89109	Analytical
89109	Management
89053	Analytical
89053	Development
89065	Analytical
89652	Development
89652	Management
89739	Conceptual
89739	Administrative
89753	Communication
89753	Management
92564	Evaluative
93391	Evaluative
93391	Critical Thinking
92500	Management
92500	Critical Thinking
92503	Management
92503	Critical Thinking
92598	Interpersonal
92598	Critical Thinking
93414	Management
93414	Administrative
92595	Communication
92595	Critical Thinking
93420	Conceptual
93420	Administrative
92520	Analytical
92520	Management
93436	Analytical
93436	Conceptual
93436	Evaluative
93447	Analytical
93447	Evaluative
93433	Analytical
93433	Development
89277	Analytical
89277	Critical Thinking
89277	Management
89287	Analytical
89287	Evaluative
89306	Interpersonal
89306	Management
89308	Interpersonal
89312	Conceptual
89312	Development
90368	Interpersonal
90368	Administrative
89466	Conceptual
89466	Interpersonal
90664	Analytical
90664	Critical Thinking
90667	Communication
90667	Administrative
90672	Evaluative
90349	Administrative
91534	Conceptual
91534	Communication
91582	Communication
91582	Management
91814	Development
91817	Analytical
91817	Conceptual
91817	Evaluative
91818	Development
91818	Critical Thinking
91830	Evaluative
91830	Communication
91858	Conceptual
91858	Interpersonal
91859	Evaluative
91859	Critical Thinking
91888	Evaluative
91629	Conceptual
91629	Critical Thinking
91630	Management
91746	Analytical
91746	Critical Thinking
91746	Management
91959	Communication
91959	Management
91960	Development
92163	Interpersonal
92273	Interpersonal
92273	Critical Thinking
89138	Communication
89142	Analytical
89142	Critical Thinking
89139	Interpersonal
89139	Administrative
89140	Analytical
89140	Communication
89141	Critical Thinking
89693	Interpersonal
89693	Administrative
90127	Management
92213	Critical Thinking
92225	Communication
92225	Development
92234	Analytical
92228	Conceptual
92220	Interpersonal
92220	Communication
92220	Development
92221	Analytical
92221	Interpersonal
92214	Conceptual
92214	Critical Thinking
92215	Management
92217	Conceptual
92217	Evaluative
92236	Communication
92236	Management
92230	Analytical
92237	Analytical
92237	Interpersonal
92218	Conceptual
92231	Critical Thinking
92245	Critical Thinking
92245	Administrative
92251	Analytical
92251	Critical Thinking
92253	Conceptual
92253	Communication
92260	Conceptual
92260	Interpersonal
92264	Communication
92264	Administrative
92269	Evaluative
92269	Management
92248	Interpersonal
92248	Management
92254	Evaluative
92254	Development
92262	Analytical
92262	Interpersonal
92263	Interpersonal
92263	Development
92266	Analytical
92266	Critical Thinking
92266	Management
93121	Management
93121	Administrative
93155	Analytical
93155	Critical Thinking
93161	Development
93200	Management
92268	Analytical
92268	Critical Thinking
92268	Management
92271	Interpersonal
92271	Critical Thinking
92259	Interpersonal
92265	Analytical
92265	Evaluative
92673	Conceptual
92673	Interpersonal
92674	Conceptual
92674	Evaluative
92676	Management
92676	Critical Thinking
92676	Development
90828	Interpersonal
90828	Critical Thinking
90836	Management
90842	Evaluative
90842	Management
92552	Development
92552	Management
92554	Communication
93382	Conceptual
91426	Evaluative
91426	Interpersonal
91431	Administrative
91438	Interpersonal
91438	Development
91483	Analytical
91483	Critical Thinking
91483	Management
90915	Evaluative
90915	Communication
90915	Administrative
90916	Evaluative
90916	Development
90925	Communication
90926	Interpersonal
90926	Communication
90926	Development
89559	Conceptual
89559	Critical Thinking
90485	Analytical
90485	Development
90566	Management
90566	Critical Thinking
90566	Development
90599	Analytical
90599	Management
91740	Evaluative
91740	Critical Thinking
91633	Evaluative
91633	Critical Thinking
89266	Management
89266	Administrative
88767	Interpersonal
88767	Development
88740	Development
88746	Analytical
88746	Management
88768	Development
88768	Critical Thinking
88787	Communication
88787	Administrative
88806	Interpersonal
88806	Development
88790	Interpersonal
88790	Administrative
88804	Critical Thinking
88804	Administrative
88796	Analytical
88796	Conceptual
88796	Evaluative
88805	Development
88827	Analytical
88827	Conceptual
88959	Conceptual
88959	Administrative
89756	Analytical
89756	Conceptual
89756	Evaluative
89575	Communication
89575	Administrative
89581	Conceptual
89581	Development
89582	Evaluative
89582	Development
90092	Analytical
90092	Critical Thinking
90092	Management
89428	Communication
89428	Management
89866	Analytical
89876	Evaluative
90200	Conceptual
90200	Critical Thinking
90212	Analytical
90212	Administrative
90231	Conceptual
90231	Evaluative
90252	Interpersonal
90252	Communication
90308	Conceptual
90308	Communication
92293	Administrative
92296	Evaluative
92296	Management
92300	Evaluative
92300	Administrative
92305	Analytical
92305	Critical Thinking
92229	Communication
92229	Administrative
92232	Interpersonal
92232	Development
92239	Evaluative
92239	Critical Thinking
92313	Conceptual
92318	Conceptual
92318	Communication
92426	Interpersonal
92426	Communication
93362	Interpersonal
93362	Communication
93362	Development
92551	Development
92551	Administrative
93381	Management
93381	Critical Thinking
89288	Management
89289	Interpersonal
89289	Communication
90017	Interpersonal
90017	Development
89295	Evaluative
89295	Interpersonal
89300	Evaluative
89300	Communication
89300	Administrative
89586	Interpersonal
89586	Development
89738	Conceptual
89738	Interpersonal
90481	Management
90508	Development
90508	Management
90567	Communication
90567	Management
90582	Analytical
90582	Conceptual
89460	Interpersonal
89460	Development
90115	Analytical
90391	Analytical
90391	Conceptual
90391	Evaluative
89898	Analytical
89898	Communication
89506	Interpersonal
89885	Communication
90745	Management
90733	Conceptual
90733	Evaluative
90776	Analytical
90776	Development
90777	Analytical
90777	Development
91348	Analytical
91348	Conceptual
91362	Interpersonal
91362	Communication
91362	Development
91706	Evaluative
91706	Administrative
90246	Communication
90246	Management
90257	Analytical
90257	Evaluative
91645	Analytical
91645	Critical Thinking
91645	Management
91651	Management
91651	Critical Thinking
91651	Development
91711	Analytical
91711	Administrative
91712	Conceptual
91712	Management
92244	Development
92244	Administrative
92249	Management
92249	Administrative
92256	Analytical
92256	Development
92306	Analytical
92306	Conceptual
92306	Evaluative
92567	Conceptual
92567	Management
91118	Evaluative
91118	Interpersonal
92115	Analytical
92115	Administrative
92118	Interpersonal
92118	Communication
92135	Analytical
92135	Development
92136	Conceptual
92136	Administrative
92131	Analytical
92131	Evaluative
92176	Evaluative
92176	Communication
92176	Administrative
92125	Conceptual
92125	Interpersonal
92129	Development
92129	Administrative
92133	Evaluative
92133	Communication
92173	Development
92173	Critical Thinking
92161	Conceptual
92161	Critical Thinking
92288	Analytical
92288	Management
92297	Conceptual
92297	Communication
92255	Interpersonal
92270	Evaluative
92270	Communication
92292	Analytical
92292	Interpersonal
92470	Communication
93345	Administrative
89297	Development
89297	Administrative
89457	Development
89457	Administrative
89483	Development
89483	Administrative
90117	Management
90117	Critical Thinking
90393	Evaluative
90393	Communication
89482	Evaluative
90121	Analytical
90121	Management
90410	Interpersonal
90410	Administrative
89474	Analytical
89474	Management
90143	Conceptual
90143	Development
90402	Evaluative
90402	Development
91201	Communication
91207	Conceptual
91207	Administrative
90482	Evaluative
90482	Interpersonal
91536	Critical Thinking
91536	Administrative
89136	Analytical
89136	Development
92276	Analytical
92276	Management
92281	Management
92555	Evaluative
92555	Management
92499	Conceptual
92499	Evaluative
92506	Interpersonal
92506	Administrative
92597	Administrative
93417	Analytical
93417	Development
90731	Administrative
90762	Critical Thinking
89343	Analytical
89343	Conceptual
89343	Evaluative
90172	Interpersonal
90172	Communication
90172	Development
90190	Conceptual
90190	Evaluative
88726	Conceptual
88726	Development
88727	Development
88727	Management
91400	Conceptual
91400	Interpersonal
88724	Interpersonal
88724	Administrative
89108	Development
89108	Management
89118	Critical Thinking
89156	Evaluative
89156	Interpersonal
89043	Development
89162	Development
89162	Management
89655	Interpersonal
89655	Communication
89349	Evaluative
89349	Communication
90202	Conceptual
90202	Management
90216	Analytical
90216	Evaluative
90306	Interpersonal
90306	Communication
89350	Evaluative
89350	Administrative
90201	Evaluative
90201	Interpersonal
90310	Evaluative
90310	Administrative
92224	Communication
92224	Management
92240	Conceptual
92240	Management
92389	Critical Thinking
92389	Administrative
92393	Conceptual
92393	Evaluative
93286	Interpersonal
93286	Development
92490	Evaluative
92490	Communication
93314	Interpersonal
93314	Communication
93314	Development
93315	Management
93315	Critical Thinking
93315	Development
90045	Evaluative
90045	Development
89530	Management
89530	Critical Thinking
89530	Development
89918	Analytical
89918	Conceptual
89918	Evaluative
89927	Critical Thinking
90243	Analytical
90243	Communication
90245	Interpersonal
90245	Management
90248	Interpersonal
90248	Management
90261	Evaluative
90261	Communication
90268	Analytical
90268	Critical Thinking
90268	Management
91611	Evaluative
91611	Communication
91612	Analytical
91612	Communication
91648	Communication
91648	Critical Thinking
91678	Analytical
91678	Management
91679	Communication
91680	Evaluative
91680	Critical Thinking
92156	Analytical
92156	Evaluative
92157	Interpersonal
92157	Communication
89730	Analytical
89730	Development
89469	Analytical
89469	Administrative
90375	Analytical
90375	Critical Thinking
90375	Management
91204	Evaluative
91209	Management
91209	Administrative
91707	Interpersonal
92151	Conceptual
92151	Communication
92299	Management
92442	Evaluative
92442	Communication
92661	Conceptual
92661	Interpersonal
92705	Management
92705	Critical Thinking
92705	Development
89310	Analytical
89310	Development
89314	Development
90044	Communication
90044	Development
92679	Interpersonal
92679	Communication
92679	Development
89197	Communication
89197	Management
89233	Evaluative
89233	Management
92289	Management
92289	Critical Thinking
92289	Development
92672	Management
92672	Critical Thinking
92677	Interpersonal
92677	Communication
89443	Interpersonal
89443	Critical Thinking
89445	Management
89445	Critical Thinking
90359	Communication
90373	Analytical
90373	Critical Thinking
90373	Management
88975	Evaluative
88975	Management
88988	Evaluative
88988	Interpersonal
92216	Evaluative
92216	Communication
92599	Conceptual
92599	Management
89366	Management
89366	Critical Thinking
89366	Development
91485	Analytical
91485	Conceptual
91408	Management
91408	Administrative
91416	Communication
91462	Evaluative
91462	Administrative
91470	Analytical
91470	Critical Thinking
91470	Management
91507	Interpersonal
91507	Communication
91507	Development
89231	Development
89232	Interpersonal
89232	Development
89198	Analytical
89198	Critical Thinking
89238	Analytical
89238	Management
92435	Conceptual
92435	Evaluative
92438	Analytical
92438	Communication
93332	Interpersonal
93332	Management
93337	Management
93337	Administrative
90233	Evaluative
90233	Interpersonal
88863	Communication
88863	Administrative
89659	Critical Thinking
89754	Conceptual
89754	Development
90078	Analytical
90078	Conceptual
90078	Evaluative
90369	Evaluative
90683	Interpersonal
90683	Communication
90683	Development
90688	Communication
90688	Critical Thinking
90793	Management
90793	Critical Thinking
91445	Communication
91445	Management
90718	Management
90718	Critical Thinking
89355	Conceptual
89355	Management
89363	Conceptual
89363	Interpersonal
90886	Conceptual
90886	Development
90931	Development
90931	Management
89344	Analytical
89344	Evaluative
90174	Communication
90174	Management
90193	Conceptual
90193	Communication
92351	Analytical
92351	Evaluative
92353	Management
92353	Administrative
93259	Evaluative
93259	Interpersonal
89868	Administrative
89877	Evaluative
89877	Management
92290	Interpersonal
92290	Management
92294	Management
92294	Administrative
92235	Analytical
92235	Administrative
92238	Development
92238	Administrative
92274	Evaluative
92274	Development
92301	Evaluative
92301	Development
92304	Communication
92443	Interpersonal
92443	Development
92678	Communication
92678	Critical Thinking
92680	Interpersonal
93201	Analytical
93201	Critical Thinking
91413	Evaluative
91413	Interpersonal
89339	Development
90071	Management
89570	Evaluative
89570	Communication
89570	Administrative
89589	Interpersonal
89589	Management
90497	Analytical
90497	Communication
90510	Analytical
90510	Evaluative
90526	Evaluative
90585	Analytical
90585	Administrative
91218	Analytical
91218	Conceptual
91244	Critical Thinking
91244	Administrative
91311	Analytical
91311	Administrative
91441	Management
91441	Critical Thinking
91441	Development
91446	Analytical
91446	Interpersonal
91442	Development
91442	Critical Thinking
91447	Analytical
91447	Development
89336	Conceptual
89336	Evaluative
90165	Evaluative
90165	Administrative
90187	Interpersonal
90187	Critical Thinking
92721	Evaluative
92721	Management
92137	Interpersonal
92138	Conceptual
92138	Interpersonal
92139	Evaluative
92139	Interpersonal
92140	Administrative
88745	Evaluative
88745	Administrative
88871	Interpersonal
88871	Critical Thinking
88741	Analytical
88741	Development
88793	Analytical
88793	Conceptual
88793	Evaluative
88792	Conceptual
88792	Evaluative
88754	Evaluative
88754	Interpersonal
88750	Analytical
88750	Critical Thinking
88750	Management
88776	Analytical
88776	Administrative
88789	Critical Thinking
88789	Administrative
88788	Analytical
88788	Development
88812	Management
88812	Administrative
88819	Conceptual
88820	Conceptual
88820	Administrative
88814	Interpersonal
88814	Communication
88821	Analytical
88821	Conceptual
88821	Evaluative
88818	Communication
88818	Administrative
88825	Management
88825	Critical Thinking
88825	Development
88837	Critical Thinking
88828	Evaluative
88828	Critical Thinking
88831	Management
88831	Critical Thinking
92419	Development
88948	Management
88948	Critical Thinking
88950	Communication
88950	Development
88956	Management
88956	Critical Thinking
88945	Evaluative
88952	Conceptual
88952	Communication
88972	Conceptual
88972	Development
88974	Communication
88974	Critical Thinking
88980	Interpersonal
88980	Administrative
89032	Interpersonal
89032	Management
89035	Conceptual
89035	Evaluative
89038	Evaluative
89071	Management
89074	Conceptual
89074	Administrative
89079	Management
89079	Critical Thinking
89079	Development
89081	Communication
89083	Development
89117	Evaluative
89119	Conceptual
89119	Development
89075	Analytical
89075	Development
88993	Critical Thinking
88994	Analytical
88994	Critical Thinking
89014	Analytical
89014	Interpersonal
89005	Conceptual
89005	Evaluative
89049	Development
89056	Development
89058	Development
89058	Management
89062	Conceptual
89062	Evaluative
89092	Communication
89092	Critical Thinking
89096	Evaluative
89099	Interpersonal
89101	Analytical
89101	Communication
89009	Analytical
89009	Management
89093	Conceptual
89093	Critical Thinking
89095	Conceptual
89095	Development
89100	Analytical
89100	Management
89087	Management
89098	Communication
89098	Development
89208	Conceptual
89208	Critical Thinking
89237	Communication
89237	Development
92243	Analytical
92243	Administrative
92250	Conceptual
92250	Interpersonal
92222	Analytical
92222	Critical Thinking
91463	Evaluative
91463	Administrative
92488	Management
92488	Critical Thinking
92488	Development
93310	Conceptual
93310	Administrative
92563	Analytical
92563	Critical Thinking
92563	Management
93396	Conceptual
93396	Evaluative
92498	Critical Thinking
92502	Analytical
92502	Interpersonal
92596	Management
92596	Critical Thinking
92596	Development
93413	Interpersonal
93413	Communication
92529	Interpersonal
92529	Administrative
92711	Conceptual
92711	Development
93457	Communication
93457	Management
89334	Communication
89334	Administrative
89396	Conceptual
89396	Communication
89450	Critical Thinking
89513	Conceptual
89513	Interpersonal
89893	Analytical
89893	Conceptual
89893	Evaluative
89358	Conceptual
89358	Communication
89359	Development
89359	Administrative
89360	Interpersonal
89360	Communication
90903	Interpersonal
91194	Evaluative
91194	Administrative
91195	Conceptual
91195	Interpersonal
91306	Communication
91306	Management
91366	Development
91366	Administrative
91424	Development
91424	Administrative
90160	Evaluative
90160	Interpersonal
90194	Evaluative
90194	Critical Thinking
90167	Conceptual
90167	Communication
90195	Interpersonal
90195	Communication
90195	Development
91230	Conceptual
91230	Evaluative
91568	Analytical
91568	Communication
91569	Evaluative
91569	Administrative
91578	Conceptual
91578	Critical Thinking
91579	Conceptual
91579	Evaluative
89660	Evaluative
89660	Critical Thinking
89977	Interpersonal
89977	Communication
92335	Evaluative
92335	Development
92336	Interpersonal
92336	Critical Thinking
91934	Analytical
91934	Communication
92164	Evaluative
92164	Administrative
88711	Analytical
89072	Critical Thinking
92486	Evaluative
92487	Interpersonal
92487	Communication
92487	Development
93312	Critical Thinking
89307	Evaluative
89307	Interpersonal
89309	Administrative
89313	Analytical
89313	Conceptual
90043	Analytical
90043	Conceptual
89342	Analytical
89342	Conceptual
90068	Analytical
90068	Conceptual
90068	Evaluative
89556	Interpersonal
89556	Communication
89769	Analytical
89769	Critical Thinking
89769	Management
90491	Conceptual
90491	Development
90578	Management
90578	Critical Thinking
90578	Development
92146	Communication
92146	Critical Thinking
92277	Interpersonal
92277	Administrative
92284	Interpersonal
92284	Communication
92284	Development
92147	Conceptual
92147	Communication
92148	Development
92275	Analytical
92275	Critical Thinking
92275	Management
93164	Evaluative
93164	Communication
93164	Administrative
92278	Management
92283	Evaluative
92283	Interpersonal
92285	Analytical
92285	Evaluative
89809	Conceptual
89809	Communication
90901	Evaluative
90901	Critical Thinking
92522	Management
92522	Critical Thinking
92522	Development
91815	Development
91815	Management
91820	Interpersonal
91820	Critical Thinking
91821	Communication
91821	Administrative
91883	Management
91883	Administrative
91884	Analytical
91884	Interpersonal
91932	Interpersonal
91932	Communication
91933	Communication
91933	Critical Thinking
89254	Conceptual
89254	Critical Thinking
89255	Analytical
89255	Critical Thinking
89661	Analytical
89491	Analytical
89491	Development
89694	Interpersonal
89694	Communication
89694	Development
89995	Conceptual
89995	Evaluative
90130	Communication
90417	Analytical
90417	Conceptual
89454	Evaluative
89454	Administrative
89455	Evaluative
89455	Communication
89455	Administrative
89492	Interpersonal
89492	Communication
89497	Analytical
89497	Critical Thinking
89497	Management
89704	Conceptual
89704	Development
90103	Evaluative
90103	Communication
90103	Administrative
90131	Management
90384	Management
90384	Critical Thinking
89537	Communication
89537	Management
89593	Interpersonal
89593	Management
89689	Evaluative
89689	Critical Thinking
90505	Communication
90505	Critical Thinking
90537	Management
90537	Critical Thinking
90140	Interpersonal
90140	Communication
89472	Analytical
90144	Conceptual
90144	Interpersonal
90403	Evaluative
90403	Development
90483	Conceptual
90483	Interpersonal
90568	Interpersonal
90568	Critical Thinking
92434	Analytical
92434	Communication
88967	Development
88967	Administrative
89080	Evaluative
89080	Critical Thinking
89082	Evaluative
89082	Critical Thinking
89084	Critical Thinking
89642	Communication
89642	Development
89916	Interpersonal
92395	Evaluative
92395	Communication
90963	Analytical
90963	Conceptual
92593	Communication
92593	Management
93165	Conceptual
93165	Interpersonal
93199	Development
91823	Evaluative
91823	Interpersonal
91824	Communication
88836	Analytical
88836	Conceptual
88836	Evaluative
88946	Conceptual
88946	Administrative
89013	Development
89833	Analytical
89833	Administrative
89535	Critical Thinking
89369	Analytical
89369	Administrative
89376	Development
89376	Critical Thinking
90459	Analytical
90459	Development
90988	Analytical
92407	Analytical
92407	Administrative
88916	Conceptual
88916	Administrative
89070	Conceptual
89077	Conceptual
89077	Critical Thinking
89078	Conceptual
89078	Communication
89103	Analytical
89103	Evaluative
89110	Communication
89110	Administrative
89114	Interpersonal
89114	Communication
89114	Development
89425	Evaluative
89862	Communication
92828	Conceptual
92828	Development
92892	Conceptual
92892	Critical Thinking
89795	Management
89795	Critical Thinking
89811	Communication
89811	Management
89819	Critical Thinking
89819	Administrative
89302	Conceptual
89302	Evaluative
90033	Analytical
90033	Conceptual
90033	Evaluative
89453	Conceptual
89453	Critical Thinking
90099	Interpersonal
90099	Communication
90099	Development
90380	Analytical
90380	Development
89473	Interpersonal
89473	Communication
90145	Conceptual
90145	Management
90404	Evaluative
91223	Critical Thinking
91223	Administrative
91522	Analytical
91522	Development
91520	Development
91520	Management
91527	Management
91528	Conceptual
91528	Evaluative
92654	Analytical
92654	Management
92542	Conceptual
92542	Communication
91644	Communication
91736	Analytical
91774	Analytical
91774	Evaluative
91793	Evaluative
91793	Interpersonal
91794	Evaluative
91794	Communication
91834	Evaluative
91834	Interpersonal
91835	Analytical
91835	Evaluative
91895	Communication
92008	Conceptual
92008	Evaluative
92009	Conceptual
92009	Evaluative
92002	Evaluative
92002	Communication
92002	Administrative
92023	Evaluative
92023	Management
91745	Analytical
91745	Critical Thinking
92028	Evaluative
92028	Management
92162	Evaluative
92162	Interpersonal
88915	Interpersonal
88915	Development
89510	Analytical
89510	Conceptual
88968	Conceptual
88968	Administrative
89956	Analytical
89956	Communication
89722	Development
89722	Critical Thinking
89957	Development
89957	Critical Thinking
89723	Management
89723	Critical Thinking
89723	Development
89773	Evaluative
89773	Communication
92321	Communication
92321	Management
88912	Communication
88752	Evaluative
88752	Communication
88752	Administrative
89681	Interpersonal
89681	Critical Thinking
92404	Interpersonal
92404	Administrative
92613	Analytical
92613	Evaluative
92614	Communication
92614	Development
92616	Evaluative
92616	Development
92686	Analytical
92686	Evaluative
92652	Communication
92652	Management
92699	Interpersonal
92699	Administrative
92706	Analytical
92706	Conceptual
92706	Evaluative
92709	Development
92709	Management
92710	Analytical
92710	Management
92462	Analytical
92462	Evaluative
92464	Analytical
92464	Development
91704	Communication
91704	Administrative
91705	Evaluative
91705	Communication
91709	Communication
92079	Development
92079	Critical Thinking
89493	Communication
89493	Development
90244	Analytical
90244	Conceptual
89444	Analytical
89444	Management
90372	Interpersonal
90372	Communication
90372	Development
89357	Development
89357	Administrative
89365	Analytical
89365	Conceptual
90443	Interpersonal
90443	Management
92223	Conceptual
92223	Evaluative
92226	Analytical
92226	Interpersonal
90829	Evaluative
90829	Communication
90829	Administrative
91407	Critical Thinking
92687	Conceptual
92687	Critical Thinking
91196	Conceptual
91196	Evaluative
91255	Evaluative
91220	Evaluative
91220	Administrative
92145	Evaluative
92145	Communication
92127	Evaluative
92127	Administrative
88949	Critical Thinking
89619	Critical Thinking
90093	Administrative
92730	Evaluative
92730	Critical Thinking
92731	Development
92731	Administrative
92763	Management
92771	Analytical
92771	Critical Thinking
92973	Analytical
92973	Management
93010	Analytical
92764	Interpersonal
92764	Management
92772	Analytical
92732	Conceptual
92732	Communication
92735	Interpersonal
92735	Administrative
92776	Conceptual
92917	Conceptual
92917	Management
92938	Conceptual
92946	Development
92946	Management
93014	Interpersonal
93014	Management
93019	Management
93019	Critical Thinking
92733	Communication
92733	Management
92734	Management
92734	Critical Thinking
92734	Development
92761	Evaluative
92761	Management
92931	Analytical
92931	Development
93011	Analytical
93011	Critical Thinking
92737	Conceptual
92737	Development
92738	Interpersonal
92759	Interpersonal
92759	Administrative
92760	Evaluative
92760	Development
92739	Evaluative
92739	Management
92888	Evaluative
92888	Interpersonal
92901	Analytical
92901	Critical Thinking
92901	Management
93013	Analytical
93013	Development
93018	Development
92740	Analytical
92740	Administrative
92741	Analytical
92774	Interpersonal
92774	Management
93023	Interpersonal
93023	Critical Thinking
93032	Analytical
93032	Management
92775	Development
92775	Management
92742	Interpersonal
92742	Communication
93044	Communication
93044	Development
93070	Communication
93070	Development
92743	Interpersonal
92743	Communication
92744	Conceptual
92744	Critical Thinking
92745	Analytical
92745	Administrative
93048	Interpersonal
93048	Development
93071	Management
93071	Critical Thinking
93071	Development
92746	Conceptual
92746	Administrative
92747	Conceptual
92747	Evaluative
93057	Evaluative
93072	Analytical
93072	Administrative
92748	Evaluative
92748	Interpersonal
92749	Analytical
92749	Conceptual
93067	Communication
93074	Development
93074	Management
92750	Conceptual
92750	Communication
92751	Development
92930	Conceptual
92930	Development
93012	Evaluative
93012	Management
93025	Administrative
92752	Management
92752	Critical Thinking
92758	Analytical
92758	Management
92976	Evaluative
93003	Communication
93003	Development
93015	Evaluative
93015	Interpersonal
92753	Critical Thinking
93007	Evaluative
93007	Communication
92754	Interpersonal
92754	Communication
92754	Development
92755	Communication
92755	Development
93742	Conceptual
93742	Management
92767	Conceptual
92767	Management
92769	Management
92990	Analytical
92990	Management
93000	Interpersonal
93000	Communication
93000	Development
93004	Interpersonal
92768	Analytical
92768	Administrative
92770	Interpersonal
92770	Communication
92770	Development
92756	Development
92756	Management
93073	Communication
93073	Management
92757	Analytical
92757	Conceptual
92773	Interpersonal
92983	Evaluative
92983	Management
93020	Conceptual
93020	Management
93075	Conceptual
93075	Management
93083	Conceptual
93083	Critical Thinking
93085	Analytical
93085	Critical Thinking
93085	Management
93076	Communication
93087	Analytical
93087	Conceptual
93087	Evaluative
93088	Conceptual
92781	Administrative
92817	Analytical
92817	Critical Thinking
92817	Management
92820	Communication
92820	Development
92889	Development
92889	Administrative
92846	Conceptual
92846	Communication
92890	Evaluative
92890	Development
92809	Interpersonal
92825	Interpersonal
92825	Communication
92825	Development
92891	Analytical
92891	Communication
92867	Evaluative
92867	Communication
92867	Administrative
92902	Analytical
92902	Interpersonal
92792	Analytical
92792	Conceptual
92792	Evaluative
92893	Evaluative
92893	Critical Thinking
92840	Conceptual
92840	Evaluative
92894	Communication
92894	Development
92853	Communication
92853	Administrative
92895	Analytical
92895	Conceptual
92863	Critical Thinking
92898	Communication
92898	Management
92903	Conceptual
92903	Management
92905	Management
92905	Administrative
92886	Evaluative
92886	Communication
92896	Interpersonal
92896	Critical Thinking
92897	Development
92897	Critical Thinking
92908	Interpersonal
92918	Communication
92918	Management
92920	Interpersonal
92920	Management
92939	Management
92939	Critical Thinking
92939	Development
92942	Conceptual
92942	Administrative
92926	Development
92940	Interpersonal
92940	Management
92943	Critical Thinking
92943	Administrative
92919	Analytical
92919	Evaluative
92941	Critical Thinking
92941	Administrative
92944	Management
92944	Critical Thinking
92944	Development
92921	Interpersonal
92921	Critical Thinking
92922	Evaluative
92922	Critical Thinking
92947	Management
92977	Conceptual
92977	Development
93016	Critical Thinking
93016	Administrative
92965	Analytical
92965	Evaluative
92979	Interpersonal
92979	Critical Thinking
92958	Interpersonal
92950	Analytical
92953	Conceptual
92959	Interpersonal
92959	Development
93746	Analytical
93746	Conceptual
92954	Interpersonal
92954	Communication
92961	Management
92961	Critical Thinking
92970	Communication
92970	Critical Thinking
92963	Analytical
92963	Management
92966	Interpersonal
92966	Communication
92980	Conceptual
92969	Communication
92969	Critical Thinking
92955	Administrative
92960	Development
92960	Critical Thinking
92971	Evaluative
92948	Evaluative
92948	Critical Thinking
